month,day,height,numengs,time_of_day,season,phase_of_flt,damage,effect,sky,min_bird_struck,max_bird_struck,size,struck_combined,damage_combined,eng_fail
10,13,30,3,night,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,13,100,3,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,01,0,2,dusk,fall,landingroll,N,none,nocloud,2,10,small,TRUE,FALSE,0
10,31,4000,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,31,0,2,day,fall,takeoffrun,U,none,somecloud,1,1,medium,TRUE,FALSE,0
10,31,500,2,day,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,31,0,2,dusk,fall,takeoffrun,U,none,nocloud,1,1,unknown,TRUE,FALSE,0
10,31,1700,1,night,fall,climb,N,precautionarylanding,nocloud,1,1,small,TRUE,FALSE,0
08,19,0,2,night,summer,landingroll,N,none,unknown,1,1,large,TRUE,FALSE,0
08,16,0,2,day,summer,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
10,18,300,1,day,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,30,3000,2,day,fall,approach,U,none,nocloud,1,1,small,TRUE,FALSE,0
10,23,800,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,29,10,3,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,29,0,3,day,fall,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,29,800,3,night,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,29,4000,2,day,fall,climb,N,none,overcast,1,1,medium,TRUE,FALSE,0
10,29,200,2,day,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
10,29,150,2,dusk,fall,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
10,29,500,4,night,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,28,500,2,night,fall,climb,N,precautionarylanding,nocloud,1,1,small,TRUE,FALSE,0
10,28,3000,2,night,fall,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
10,28,4000,2,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,28,2000,2,day,fall,approach,N,none,nocloud,1,1,large,TRUE,FALSE,0
10,28,300,2,night,fall,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
10,27,3500,2,unknown,fall,climb,N,none,unknown,1,1,unknown,TRUE,FALSE,0
10,27,1100,2,day,fall,climb,N,precautionarylanding,nocloud,2,10,medium,TRUE,FALSE,0
10,26,30,1,day,fall,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
10,26,0,2,day,fall,takeoffrun,N,none,overcast,1,1,small,TRUE,FALSE,0
10,26,0,2,day,fall,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,26,200,2,day,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,06,1000,3,night,fall,approach,M,none,somecloud,1,1,unknown,TRUE,TRUE,0
10,05,10,2,day,fall,approach,M?,none,overcast,1,1,medium,TRUE,TRUE,0
10,03,400,2,day,fall,climb,N,none,somecloud,1,1,medium,TRUE,FALSE,0
10,12,2000,2,day,fall,climb,N,none,nocloud,1,1,large,TRUE,FALSE,0
10,22,1600,2,unknown,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,23,200,2,day,fall,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
10,23,0,2,night,fall,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
10,23,0,2,day,fall,takeoffrun,N,none,unknown,2,10,large,TRUE,FALSE,0
10,23,0,2,night,fall,takeoffrun,U,none,overcast,1,1,large,TRUE,FALSE,0
10,23,600,2,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,01,0,1,day,fall,takeoffrun,N,abortedtakeoff,nocloud,1,1,small,TRUE,FALSE,0
10,07,100,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,07,200,2,night,fall,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
10,07,1000,2,day,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,08,800,1,day,fall,approach,M,precautionarylanding,somecloud,1,1,small,TRUE,TRUE,0
10,08,5000,2,day,fall,approach,U,none,unknown,1,1,small,TRUE,FALSE,0
10,17,800,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,18,0,2,day,fall,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
10,01,1500,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,01,10,1,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,01,7700,2,night,fall,descent,N,none,unknown,1,1,small,TRUE,FALSE,0
10,01,3000,3,night,fall,approach,N,none,unknown,2,10,small,TRUE,FALSE,0
10,01,250,2,night,fall,approach,M,none,unknown,1,1,small,TRUE,TRUE,0
10,01,1800,2,night,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,02,7000,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,02,2500,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,03,5,2,day,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,04,400,2,night,fall,approach,M,none,nocloud,1,1,large,TRUE,TRUE,0
10,04,10,2,day,fall,climb,N,none,overcast,2,10,small,TRUE,FALSE,0
10,04,2600,1,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,04,0,2,day,fall,takeoffrun,N,none,somecloud,1,1,medium,TRUE,FALSE,0
10,05,200,2,day,fall,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
10,05,500,2,night,fall,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
10,06,20,2,day,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,06,400,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,07,0,2,dawn,fall,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,07,20,2,day,fall,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,08,150,2,day,fall,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
10,08,0,2,night,fall,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
10,10,0,2,day,fall,takeoffrun,U,none,nocloud,1,1,medium,TRUE,FALSE,0
10,10,3000,4,night,fall,approach,N,none,nocloud,2,10,unknown,TRUE,FALSE,0
10,11,4000,2,unknown,fall,climb,N,none,unknown,1,1,small,TRUE,FALSE,0
10,11,6000,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,11,10,2,unknown,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,12,400,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,20,9400,2,day,fall,climb,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
10,20,3700,3,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,21,1000,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,21,2800,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,21,3000,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,21,1250,3,night,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
10,21,1300,3,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,21,400,2,night,fall,climb,N,none,somecloud,1,1,unknown,TRUE,FALSE,0
10,22,100,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,22,0,2,day,fall,takeoffrun,U,none,somecloud,1,1,small,TRUE,FALSE,0
10,22,1700,2,night,fall,climb,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,13,6500,2,day,fall,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,13,700,2,night,fall,climb,N,none,unknown,1,1,small,TRUE,FALSE,0
10,14,0,1,dawn,fall,takeoffrun,M,precautionarylanding,nocloud,2,10,small,TRUE,TRUE,0
10,15,0,2,day,fall,takeoffrun,U,none,unknown,2,10,small,FALSE,FALSE,0
10,15,20,1,day,fall,climb,N,none,overcast,1,1,medium,TRUE,FALSE,0
10,15,10,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,16,3000,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,16,0,2,day,fall,takeoffrun,U,none,nocloud,1,1,small,TRUE,FALSE,0
10,16,800,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,17,400,2,day,fall,climb,U,none,nocloud,1,1,unknown,TRUE,FALSE,0
10,17,250,2,dusk,fall,climb,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
10,18,1500,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,18,5,2,day,fall,approach,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
10,18,500,2,day,fall,climb,N,none,nocloud,1,1,medium,TRUE,FALSE,0
10,19,200,2,night,fall,climb,S,none,unknown,1,1,medium,TRUE,TRUE,0
10,24,1200,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
10,08,500,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,24,300,3,day,fall,climb,N,none,overcast,1,1,small,TRUE,FALSE,0
10,24,50,2,day,fall,climb,M,none,nocloud,1,1,unknown,TRUE,TRUE,0
10,01,1000,2,night,fall,approach,N,none,somecloud,1,1,unknown,TRUE,FALSE,0
10,04,450,2,unknown,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,05,900,3,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,01,1400,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,01,3000,2,night,fall,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
11,09,150,2,day,fall,approach,M,none,nocloud,1,1,medium,TRUE,TRUE,0
11,10,5,2,night,fall,approach,S,other,somecloud,2,10,small,TRUE,TRUE,0
11,11,6300,2,unknown,fall,approach,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
11,11,400,2,day,fall,approach,M,none,somecloud,1,1,medium,TRUE,TRUE,0
11,03,15,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,03,0,2,night,fall,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,05,200,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,05,15,2,day,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,05,100,2,day,fall,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,05,50,2,dawn,fall,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
11,06,2000,2,night,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
11,08,4500,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,09,0,2,day,fall,landingroll,U,none,overcast,1,1,small,TRUE,FALSE,0
11,15,0,2,night,fall,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,17,100,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,17,0,2,night,fall,landingroll,N,none,nocloud,1,1,large,TRUE,FALSE,0
11,18,0,2,day,fall,landingroll,N,none,nocloud,11,100,small,TRUE,FALSE,0
11,23,20,2,dusk,fall,approach,N,none,somecloud,1,1,unknown,TRUE,FALSE,0
11,23,0,3,dusk,fall,takeoffrun,N,none,nocloud,1,1,medium,TRUE,FALSE,0
11,27,0,2,day,fall,landingroll,N,none,somecloud,1,1,medium,TRUE,FALSE,0
11,26,0,2,day,fall,landingroll,N,none,overcast,11,100,small,TRUE,FALSE,0
11,01,3000,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,01,4500,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,01,5000,2,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,08,5000,2,night,fall,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
11,11,5800,2,night,fall,approach,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
11,11,0,2,day,fall,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,12,50,2,night,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,02,4000,2,night,fall,approach,N,none,somecloud,1,1,large,TRUE,FALSE,0
11,12,5500,2,night,fall,climb,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
11,13,100,2,day,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
11,13,400,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,15,200,2,day,fall,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
11,15,0,2,day,fall,landingroll,N,none,overcast,2,10,small,TRUE,FALSE,0
11,02,0,2,day,fall,landingroll,U,none,overcast,1,1,small,TRUE,FALSE,0
11,02,400,2,night,fall,approach,N,none,nocloud,1,1,large,TRUE,FALSE,0
11,02,300,2,day,fall,approach,M,none,nocloud,1,1,large,TRUE,TRUE,0
11,02,8000,2,night,fall,descent,N,none,somecloud,1,1,medium,TRUE,FALSE,0
11,02,1700,2,day,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,02,470,2,night,fall,approach,N,none,unknown,1,1,medium,TRUE,FALSE,0
11,03,0,2,day,fall,taxi,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,03,3,2,night,fall,approach,N,other,somecloud,1,1,large,TRUE,FALSE,0
11,03,1000,2,night,fall,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
11,04,0,2,dawn,fall,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
11,05,400,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,06,0,2,day,fall,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,08,0,2,day,fall,takeoffrun,N,none,somecloud,1,1,large,TRUE,FALSE,0
11,08,100,2,day,fall,approach,U,none,nocloud,1,1,unknown,TRUE,FALSE,0
11,09,0,2,dusk,fall,takeoffrun,N,abortedtakeoff,nocloud,1,1,medium,TRUE,FALSE,0
08,05,0,2,day,summer,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
10,20,0,2,day,fall,landingroll,N,none,unknown,1,1,medium,TRUE,FALSE,0
11,10,4000,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,11,0,2,day,fall,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,12,0,2,day,fall,takeoffrun,N,none,somecloud,2,10,small,TRUE,FALSE,0
11,12,1000,2,night,fall,approach,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
11,12,100,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,16,200,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,16,100,2,day,fall,approach,N,none,unknown,2,10,small,TRUE,FALSE,0
11,17,4000,2,night,fall,climb,N,none,unknown,1,1,large,TRUE,FALSE,0
11,17,0,2,night,fall,takeoffrun,N,none,nocloud,1,1,medium,TRUE,FALSE,0
11,18,0,2,day,fall,takeoffrun,U,none,nocloud,2,10,small,TRUE,FALSE,0
11,18,20,2,day,fall,climb,S,precautionarylanding,overcast,1,1,large,TRUE,TRUE,0
11,19,1700,3,night,fall,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,19,10200,2,dawn,fall,descent,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
11,19,500,2,night,fall,approach,N,none,nocloud,1,1,large,TRUE,FALSE,0
11,21,150,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,22,0,3,night,fall,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,23,0,1,day,fall,takeoffrun,N,none,nocloud,1,1,large,TRUE,FALSE,0
11,23,5200,3,night,fall,approach,N,none,unknown,1,1,small,TRUE,FALSE,0
11,24,100,2,day,fall,climb,N,precautionarylanding,somecloud,2,10,small,TRUE,FALSE,0
11,24,2200,3,night,fall,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
11,24,400,2,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,24,0,2,day,fall,landingroll,N,none,nocloud,2,10,small,TRUE,FALSE,0
11,24,200,2,night,fall,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
11,26,50,2,day,fall,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
11,30,2500,2,day,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
11,30,0,2,night,fall,landingroll,N,none,somecloud,1,1,large,TRUE,FALSE,0
09,27,2700,2,night,fall,approach,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
09,28,5900,3,night,fall,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
09,29,1200,3,night,fall,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
09,29,2000,3,night,fall,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
12,19,100,2,day,winter,climb,M,none,nocloud,1,1,large,TRUE,TRUE,0
12,20,0,2,day,winter,landingroll,N,none,nocloud,2,10,small,TRUE,FALSE,0
12,21,0,2,day,winter,takeoffrun,U,none,overcast,2,10,small,TRUE,FALSE,0
12,21,1000,2,night,winter,approach,S,other,nocloud,2,10,medium,TRUE,TRUE,0
12,22,4000,2,day,winter,approach,M,none,nocloud,1,1,medium,TRUE,TRUE,0
11,04,1800,2,night,fall,approach,N,none,somecloud,2,10,small,TRUE,FALSE,0
12,25,200,2,night,winter,approach,S,other,somecloud,2,10,large,TRUE,TRUE,0
12,28,25,2,day,winter,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
12,30,200,2,day,winter,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,02,10,4,day,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,03,100,2,dawn,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
12,07,2000,2,night,winter,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
12,10,800,2,night,winter,climb,S,none,overcast,1,1,medium,TRUE,TRUE,0
12,13,0,2,night,winter,landingroll,N,none,overcast,1,1,large,TRUE,FALSE,0
12,11,55,2,day,winter,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
12,14,0,2,day,winter,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
09,11,1700,3,night,fall,approach,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
09,09,300,2,night,fall,climb,N,none,nocloud,1,1,unknown,TRUE,FALSE,0
09,14,400,3,night,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
09,11,2000,3,night,fall,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
09,21,250,2,day,fall,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
09,24,0,3,night,fall,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,02,0,2,dusk,winter,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,10,150,2,night,winter,approach,M,none,somecloud,1,1,medium,TRUE,TRUE,0
12,10,0,2,day,winter,takeoffrun,U,none,overcast,11,100,small,TRUE,FALSE,0
12,11,50,2,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
12,11,0,1,day,winter,takeoffrun,N,abortedtakeoff,nocloud,1,1,small,TRUE,FALSE,0
12,13,0,2,unknown,winter,takeoffrun,U,none,unknown,1,1,small,FALSE,FALSE,0
12,13,50,2,day,winter,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
12,13,0,4,unknown,winter,landingroll,U,none,unknown,1,1,small,TRUE,FALSE,0
12,17,50,2,day,winter,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
12,17,100,2,day,winter,climb,N,none,nocloud,1,1,medium,TRUE,FALSE,0
12,17,0,2,day,winter,landingroll,M,none,overcast,1,1,small,TRUE,TRUE,0
12,18,300,2,night,winter,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
12,20,0,2,night,winter,landingroll,U,none,nocloud,1,1,small,TRUE,FALSE,0
12,21,0,2,day,winter,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,21,0,2,night,winter,landingroll,U,none,somecloud,1,1,medium,TRUE,FALSE,0
12,21,10,2,night,winter,climb,S,precautionarylanding,somecloud,1,1,medium,TRUE,TRUE,0
12,22,300,3,night,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
12,27,0,2,day,winter,landingroll,N,none,somecloud,2,10,small,TRUE,FALSE,0
12,15,300,2,day,winter,approach,N,none,overcast,2,10,small,TRUE,FALSE,0
12,06,0,2,day,winter,takeoffrun,M?,none,somecloud,1,1,unknown,TRUE,TRUE,0
12,16,50,2,day,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,16,100,2,day,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,04,500,2,night,winter,approach,N,none,somecloud,1,1,medium,TRUE,FALSE,0
12,05,0,2,day,winter,takeoffrun,N,none,overcast,2,10,small,TRUE,FALSE,0
12,06,400,1,night,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
12,08,0,2,day,winter,takeoffrun,N,none,unknown,1,1,medium,TRUE,FALSE,0
12,08,0,2,night,winter,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
12,08,0,2,dusk,winter,takeoffrun,U,none,overcast,2,10,small,TRUE,FALSE,0
12,09,0,2,unknown,winter,takeoffrun,N,none,somecloud,2,10,small,TRUE,FALSE,0
12,02,0,2,day,winter,takeoffrun,U,none,nocloud,1,1,small,TRUE,FALSE,0
12,02,0,2,day,winter,takeoffrun,N,none,nocloud,1,1,medium,TRUE,FALSE,0
12,28,0,2,dusk,winter,landingroll,N,none,unknown,1,1,large,TRUE,FALSE,0
12,29,0,2,day,winter,landingroll,N,none,nocloud,1,1,medium,TRUE,FALSE,0
12,30,200,2,night,winter,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
09,26,100,2,unknown,fall,climb,N,none,unknown,1,1,small,TRUE,FALSE,0
10,28,0,2,night,fall,landingroll,N,none,unknown,1,1,small,TRUE,FALSE,0
10,05,0,2,day,fall,landingroll,N,none,unknown,1,1,unknown,TRUE,FALSE,0
12,18,0,2,day,winter,takeoffrun,N,none,unknown,2,10,small,TRUE,FALSE,0
01,02,300,2,day,winter,approach,N,none,somecloud,1,1,large,TRUE,FALSE,0
01,03,0,4,day,winter,takeoffrun,S,none,somecloud,1,1,medium,TRUE,TRUE,0
01,05,50,2,day,winter,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
01,06,2000,2,night,winter,approach,N,none,overcast,2,10,medium,TRUE,FALSE,0
01,06,2000,2,night,winter,approach,S,none,overcast,2,10,large,TRUE,TRUE,0
01,07,0,4,night,winter,takeoffrun,N,precautionarylanding,nocloud,2,10,small,TRUE,FALSE,0
01,07,2000,2,night,winter,approach,M,none,overcast,2,10,medium,TRUE,TRUE,0
01,08,150,2,day,winter,approach,M,none,nocloud,1,1,medium,TRUE,TRUE,0
01,12,1000,2,dawn,winter,climb,M,precautionarylanding,somecloud,2,10,medium,TRUE,TRUE,0
01,13,200,2,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,24,0,2,day,winter,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
01,26,0,2,dawn,winter,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,29,0,2,day,winter,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,29,30,4,night,winter,approach,N,none,somecloud,1,1,small,TRUE,FALSE,0
01,30,1000,2,day,winter,climb,N,precautionarylanding,somecloud,1,1,medium,TRUE,FALSE,0
01,16,250,2,day,winter,approach,N,none,overcast,1,1,small,TRUE,FALSE,0
01,16,0,2,day,winter,takeoffrun,N,none,overcast,1,1,large,TRUE,FALSE,0
01,17,0,2,day,winter,landingroll,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,04,1800,2,day,winter,approach,S,none,nocloud,1,1,large,TRUE,TRUE,0
01,13,0,2,day,winter,landingroll,N,none,somecloud,2,10,medium,TRUE,FALSE,0
01,13,100,2,day,winter,approach,M?,none,somecloud,1,1,medium,TRUE,TRUE,0
01,13,500,2,day,winter,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,13,0,2,day,winter,takeoffrun,N,none,unknown,1,1,unknown,TRUE,FALSE,0
01,28,100,2,day,winter,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
01,29,1000,2,day,winter,climb,M,precautionarylanding,somecloud,1,1,medium,TRUE,TRUE,0
01,31,100,2,day,winter,climb,N,none,somecloud,2,10,small,TRUE,FALSE,0
01,01,50,2,day,winter,climb,N,none,somecloud,1,1,small,TRUE,FALSE,0
01,01,0,2,unknown,winter,takeoffrun,U,none,unknown,1,1,small,TRUE,FALSE,0
01,19,0,2,day,winter,takeoffrun,N,none,overcast,1,1,small,TRUE,FALSE,0
01,20,0,2,dusk,winter,landingroll,N,none,somecloud,1,1,small,TRUE,FALSE,0
01,20,200,3,night,winter,climb,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,10,0,2,dawn,winter,takeoffrun,N,none,overcast,1,1,small,TRUE,FALSE,0
01,13,3,1,day,winter,approach,M?,none,nocloud,1,1,medium,TRUE,TRUE,0
01,20,150,2,day,winter,climb,N,none,unknown,1,1,small,TRUE,FALSE,0
01,21,3000,2,day,winter,climb,N,none,nocloud,2,10,small,TRUE,FALSE,0
01,21,0,1,day,winter,landingroll,N,none,nocloud,1,1,large,TRUE,FALSE,0
01,22,1400,2,dawn,winter,climb,N,precautionarylanding,nocloud,2,10,medium,TRUE,FALSE,0
01,23,0,2,day,winter,landingroll,M,none,unknown,2,10,unknown,TRUE,TRUE,0
01,23,200,2,dusk,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,27,1500,2,day,winter,approach,N,none,overcast,1,1,medium,TRUE,FALSE,0
01,28,0,2,day,winter,landingroll,N,none,nocloud,1,1,medium,TRUE,FALSE,0
02,15,0,2,day,winter,takeoffrun,N,none,somecloud,1,1,small,TRUE,FALSE,0
02,16,0,2,day,winter,takeoffrun,N,none,somecloud,2,10,small,TRUE,FALSE,0
01,27,0,2,night,winter,takeoffrun,U,none,overcast,1,1,medium,TRUE,FALSE,0
01,29,250,1,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
01,24,250,2,night,winter,approach,M?,none,nocloud,1,1,small,TRUE,TRUE,0
02,13,0,2,day,winter,landingroll,M,none,unknown,1,1,medium,TRUE,TRUE,0
02,21,50,2,day,winter,approach,U,none,unknown,1,1,small,TRUE,FALSE,0
02,20,0,2,day,winter,taxi,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,01,200,2,dawn,winter,climb,N,none,overcast,1,1,medium,TRUE,FALSE,0
02,03,500,3,day,winter,approach,N,none,nocloud,2,10,small,TRUE,FALSE,0
02,04,0,2,dawn,winter,takeoffrun,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,06,0,2,day,winter,landingroll,U,none,somecloud,2,10,small,TRUE,FALSE,0
02,11,500,2,night,winter,approach,N,none,nocloud,1,1,medium,TRUE,FALSE,0
02,12,250,2,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,12,10,2,day,winter,approach,N,none,nocloud,1,1,small,TRUE,FALSE,0
02,01,50,2,day,winter,climb,N,none,overcast,1,1,medium,TRUE,FALSE,0
02,08,200,2,night,winter,approach,N,none,nocloud,2,10,medium,TRUE,FALSE,0
